_id,REPORT_YEAR,DIVISION,CATEGORY,CRIME_TYPE,COUNT_,COUNT_CLEARED,Period
1903,2023,D11,Crimes Against Property,Theft,4,0,After COVID
1904,2023,D33,Crimes Against Property,Theft,1,0,After COVID
1905,2017,D12,Crimes Against Property,Theft,2,0,2014-2019
1906,2017,D32,Crimes Against the Person,Robbery,5,0,2014-2019
1907,2023,D42,Crimes Against Property,Break & Enter,1,0,After COVID
1908,2023,D13,Crimes Against Property,Theft,1,0,After COVID
1909,2016,D53,Crimes Against Property,Theft,2,0,2014-2019
1910,2018,D53,Crimes Against the Person,Sexual Violation,4,0,2014-2019
1911,2019,D23,Crimes Against Property,Break & Enter,2,0,2014-2019
1912,2022,D51,Crimes Against Property,Break & Enter,1,0,COVID Period
1913,2023,D31,Crimes Against Property,Break & Enter,2,0,After COVID
1914,2014,D33,Crimes Against Property,Break & Enter,25,0,2014-2019
1915,2018,D22,Crimes Against Property,Theft,1,0,2014-2019
1916,2018,D42,Crimes Against Property,Break & Enter,1,0,2014-2019
1917,2016,D42,Crimes Against Property,Theft,1,0,2014-2019
1918,2016,D53,Crimes Against Property,Break & Enter,7,0,2014-2019
1919,2017,D23,Crimes Against Property,Theft,4,0,2014-2019
1920,2014,D11,Crimes Against Property,Break & Enter,5,0,2014-2019
1921,2019,D42,Crimes Against Property,Break & Enter,2,0,2014-2019
1923,2015,D33,Crimes Against Property,Break & Enter,18,0,2014-2019
1924,2019,D13,Crimes Against Property,Fraud,14,0,2014-2019
1925,2019,D22,Crimes Against the Person,Robbery,1,0,2014-2019
1926,2021,D51,Crimes Against Property,Break & Enter,1,0,COVID Period
1927,2020,D53,Crimes Against the Person,Robbery,1,0,COVID Period
1929,2023,D52,Crimes Against Property,Fraud,2,0,After COVID
1930,2015,D32,Crimes Against Property,Theft,5,0,2014-2019
1931,2020,D11,Crimes Against the Person,Assault,1,0,COVID Period
1932,2014,D13,Crimes Against Property,Break & Enter,2,0,2014-2019
1933,2018,D51,Crimes Against Property,Theft,7,0,2014-2019
1935,2019,D33,Crimes Against Property,Break & Enter,11,0,2014-2019
1936,2015,D12,Crimes Against Property,Theft,1,0,2014-2019
1937,2016,D31,Crimes Against the Person,Robbery,1,0,2014-2019
1938,2023,D13,Crimes Against Property,Theft,1,0,After COVID
1939,2021,D11,Crimes Against Property,Break & Enter,2,0,COVID Period
1940,2015,D12,Crimes Against the Person,Attempt Murder,2,0,2014-2019
1941,2016,D22,Crimes Against Property,Theft,10,0,2014-2019
1942,2017,D22,Crimes Against Property,Break & Enter,1,0,2014-2019
1943,2014,D31,Crimes Against the Person,Sexual Violation,2,0,2014-2019
1944,2015,D42,Crimes Against Property,Theft,3,0,2014-2019
1945,2017,D32,Crimes Against Property,Theft,6,0,2014-2019
1946,2014,D53,Crimes Against Property,Break & Enter,1,0,2014-2019
1947,2016,D33,Crimes Against the Person,Attempt Murder,1,0,2014-2019
1948,2022,D41,Crimes Against the Person,Robbery,2,0,COVID Period
1950,2022,D23,Crimes Against Property,Theft,14,0,COVID Period
1951,2022,D22,Crimes Against Property,Break & Enter,1,0,COVID Period
1952,2021,D52,Crimes Against Property,Fraud,1,0,COVID Period
1953,2023,D11,Crimes Against Property,Break & Enter,2,0,After COVID
1954,2014,D43,Crimes Against Property,Break & Enter,5,0,2014-2019
1956,2023,D43,Crimes Against Property,Break & Enter,3,0,After COVID
1957,2023,D14,Crimes Against Property,Theft,5,0,After COVID
1958,2017,D33,Crimes Against Property,Break & Enter,2,0,2014-2019
1959,2016,D32,Crimes Against the Person,Other,1,0,2014-2019
1960,2014,D43,Crimes Against Property,Theft,1,0,2014-2019
1961,2014,D23,Crimes Against Property,Theft,4,0,2014-2019
1962,2017,D32,Crimes Against Property,Break & Enter,2,0,2014-2019
1963,2017,D33,Crimes Against Property,Break & Enter,1,0,2014-2019
1964,2021,D32,Crimes Against Property,Fraud,59,0,COVID Period
1965,2015,D55,Crimes Against Property,Theft,7,0,2014-2019
1966,2019,D33,Crimes Against Property,Break & Enter,1,0,2014-2019
1967,2022,D55,Crimes Against Property,Theft,9,0,COVID Period
1968,2017,D31,Crimes Against Property,Break & Enter,6,0,2014-2019
1969,2021,D13,Crimes Against Property,Theft,2,0,COVID Period
1970,2014,D32,Crimes Against the Person,Robbery,1,0,2014-2019
1971,2022,D23,Crimes Against Property,Theft,1,0,COVID Period
1973,2023,D55,Crimes Against Property,Break & Enter,1,0,After COVID
1974,2023,D14,Crimes Against Property,Theft,2,0,After COVID
1975,2014,D53,Crimes Against Property,Theft,1,0,2014-2019
1977,2016,D32,Crimes Against the Person,Other,1,0,2014-2019
1978,2015,D32,Crimes Against Property,Break & Enter,1,0,2014-2019
1979,2016,D11,Crimes Against Property,Break & Enter,1,0,2014-2019
1980,2023,D55,Crimes Against Property,Theft,24,0,After COVID
1981,2015,D23,Crimes Against Property,Other,1,0,2014-2019
1982,2020,D42,Crimes Against the Person,Attempt Murder,1,0,COVID Period
1983,2021,D33,Crimes Against Property,Theft,4,0,COVID Period
1984,2017,D42,Crimes Against Property,Break & Enter,2,0,2014-2019
1985,2017,D33,Crimes Against Property,Theft,3,0,2014-2019
1986,2020,D55,Crimes Against Property,Break & Enter,2,0,COVID Period
1987,2023,D43,Crimes Against Property,Theft,17,0,After COVID
1988,2015,D42,Crimes Against Property,Theft,21,0,2014-2019
1989,2015,D11,Crimes Against Property,Theft,12,0,2014-2019
1990,2022,D11,Crimes Against the Person,Sexual Violation,3,0,COVID Period
1991,2020,D33,Crimes Against Property,Break & Enter,5,0,COVID Period
1992,2020,D13,Crimes Against Property,Break & Enter,5,0,COVID Period
1993,2017,D42,Crimes Against Property,Other,1,0,2014-2019
1995,2014,D32,Crimes Against Property,Break & Enter,3,0,2014-2019
1996,2018,D33,Crimes Against the Person,Attempt Murder,1,0,2014-2019
1997,2021,D55,Crimes Against Property,Theft,1,0,COVID Period
1998,2023,D41,Crimes Against Property,Break & Enter,3,0,After COVID
1999,2014,D33,Crimes Against Property,Theft,1,0,2014-2019
2001,2015,D22,Crimes Against Property,Break & Enter,3,0,2014-2019
2004,2015,D55,Crimes Against Property,Other,2,0,2014-2019
2005,2021,D55,Crimes Against Property,Theft,11,0,COVID Period
2007,2017,D22,Crimes Against Property,Break & Enter,1,0,2014-2019
2008,2019,D23,Crimes Against Property,Break & Enter,2,0,2014-2019
2009,2016,D32,Crimes Against Property,Theft,7,0,2014-2019
2010,2016,D53,Crimes Against Property,Other,1,0,2014-2019
2011,2015,D14,Crimes Against the Person,Attempt Murder,2,0,2014-2019
2012,2022,D23,Crimes Against the Person,Robbery,2,0,COVID Period
2013,2015,D51,Crimes Against Property,Break & Enter,1,0,2014-2019
2015,2020,D33,Crimes Against Property,Theft,28,0,COVID Period
2016,2021,D11,Crimes Against Property,Theft,4,0,COVID Period
2017,2021,D55,Crimes Against the Person,Other,1,0,COVID Period
2018,2023,D55,Crimes Against Property,Other,2,0,After COVID
2019,2022,D31,Crimes Against Property,Break & Enter,4,0,COVID Period
2020,2020,D13,Crimes Against Property,Fraud,32,0,COVID Period
2021,2019,D13,Crimes Against Property,Break & Enter,4,0,2014-2019
2022,2016,D55,Crimes Against Property,Break & Enter,1,0,2014-2019
2023,2022,D33,Crimes Against Property,Other,7,0,COVID Period
2024,2017,D32,Crimes Against Property,Theft,3,0,2014-2019
2025,2023,D22,Crimes Against Property,Break & Enter,2,0,After COVID
2026,2019,D11,Crimes Against the Person,Other,3,0,2014-2019
2027,2017,D52,Crimes Against Property,Theft,1,0,2014-2019
2028,2023,D33,Crimes Against Property,Theft,1,0,After COVID
2029,2015,D52,Crimes Against Property,Break & Enter,2,0,2014-2019
2030,2014,D22,Crimes Against Property,Theft,3,0,2014-2019
2031,2018,D13,Crimes Against Property,Break & Enter,5,0,2014-2019
2032,2022,D52,Crimes Against Property,Theft,1,0,COVID Period
2033,2016,D53,Crimes Against the Person,Robbery,2,0,2014-2019
2035,2021,D55,Crimes Against Property,Break & Enter,3,0,COVID Period
2036,2017,D14,Crimes Against Property,Break & Enter,5,0,2014-2019
2037,2023,D43,Crimes Against the Person,Assault,1,0,After COVID
2038,2021,D52,Crimes Against Property,Break & Enter,4,0,COVID Period
2039,2023,D55,Crimes Against Property,Fraud,58,0,After COVID
2040,2019,D53,Crimes Against Property,Break & Enter,2,0,2014-2019
2041,2021,D53,Crimes Against Property,Fraud,12,0,COVID Period
2042,2022,D11,Crimes Against Property,Fraud,9,0,COVID Period
2043,2022,D55,Crimes Against Property,Theft,22,0,COVID Period
2044,2017,D53,Crimes Against the Person,Robbery,1,0,2014-2019
2045,2020,D33,Crimes Against the Person,Robbery,2,0,COVID Period
2046,2019,D42,Crimes Against Property,Break & Enter,2,0,2014-2019
2047,2022,D42,Crimes Against Property,Theft,14,0,COVID Period
2049,2022,D13,Crimes Against Property,Break & Enter,3,0,COVID Period
2051,2015,D53,Crimes Against the Person,Robbery,3,0,2014-2019
2052,2018,D32,Crimes Against Property,Break & Enter,1,0,2014-2019
2053,2023,D11,Crimes Against Property,Theft,17,0,After COVID
2054,2017,D13,Crimes Against Property,Theft,5,0,2014-2019
2055,2017,D12,Crimes Against Property,Break & Enter,5,0,2014-2019
2056,2020,D53,Crimes Against Property,Fraud,1,0,COVID Period
2057,2015,D23,Crimes Against Property,Break & Enter,3,0,2014-2019
2058,2015,D23,Crimes Against Property,Theft,4,0,2014-2019
2059,2023,D43,Crimes Against Property,Break & Enter,1,0,After COVID
2060,2022,D53,Crimes Against Property,Break & Enter,4,0,COVID Period
2061,2017,D12,Crimes Against Property,Break & Enter,3,0,2014-2019
2062,2022,D53,Crimes Against Property,Theft,1,0,COVID Period
2063,2014,D51,Crimes Against Property,Break & Enter,1,0,2014-2019
2064,2021,D31,Crimes Against Property,Break & Enter,3,0,COVID Period
2065,2019,D13,Crimes Against Property,Break & Enter,1,0,2014-2019
2066,2015,D53,Crimes Against Property,Break & Enter,1,0,2014-2019
2067,2015,D52,Crimes Against Property,Break & Enter,5,0,2014-2019
2068,2016,D31,Crimes Against Property,Break & Enter,12,0,2014-2019
2069,2015,D52,Crimes Against Property,Theft,1,0,2014-2019
2070,2019,D42,Crimes Against Property,Theft,3,0,2014-2019
2071,2018,D32,Crimes Against Property,Fraud,1,0,2014-2019
2073,2022,D11,Crimes Against the Person,Attempt Murder,1,0,COVID Period
2074,2023,D13,Crimes Against Property,Theft,26,0,After COVID
2075,2018,D33,Crimes Against the Person,Sexual Violation,1,0,2014-2019
2076,2016,D53,Crimes Against the Person,Assault,1,0,2014-2019
2077,2015,D12,Crimes Against Property,Break & Enter,1,0,2014-2019
2078,2021,D12,Crimes Against Property,Fraud,23,0,COVID Period
2079,2021,D32,Crimes Against Property,Fraud,19,0,COVID Period
2080,2022,D13,Crimes Against Property,Other,1,0,COVID Period
2081,2017,D11,Crimes Against Property,Theft,4,0,2014-2019
2082,2019,D22,Crimes Against Property,Break & Enter,4,0,2014-2019
2083,2019,D14,Crimes Against Property,Break & Enter,4,0,2014-2019
2084,2016,D22,Crimes Against Property,Other,1,0,2014-2019
2085,2016,D31,Crimes Against the Person,Assault,1,0,2014-2019
2086,2014,D53,Crimes Against Property,Break & Enter,1,0,2014-2019
2087,2021,D12,Crimes Against Property,Break & Enter,1,0,COVID Period
2088,2021,D42,Crimes Against Property,Theft,1,0,COVID Period
2089,2020,D33,Crimes Against Property,Theft,3,0,COVID Period
2090,2023,D41,Crimes Against Property,Theft,1,0,After COVID
2091,2023,D43,Crimes Against Property,Break & Enter,1,0,After COVID
2092,2022,D53,Crimes Against Property,Break & Enter,5,0,COVID Period
2093,2015,D13,Crimes Against Property,Break & Enter,4,0,2014-2019
2094,2023,D32,Crimes Against Property,Break & Enter,4,0,After COVID
2095,2016,D33,Crimes Against the Person,Sexual Violation,2,0,2014-2019
2096,2020,D13,Crimes Against Property,Break & Enter,1,0,COVID Period
2098,2018,D42,Crimes Against the Person,Attempt Murder,1,0,2014-2019
2099,2015,D33,Crimes Against Property,Break & Enter,1,0,2014-2019
2100,2015,D53,Crimes Against Property,Break & Enter,2,0,2014-2019
2101,2023,D33,Crimes Against Property,Other,1,0,After COVID
2102,2017,D32,Crimes Against Property,Fraud,1,0,2014-2019
2103,2021,D32,Crimes Against Property,Break & Enter,2,0,COVID Period
2104,2020,D33,Crimes Against the Person,Sexual Violation,1,0,COVID Period
2106,2019,D55,Crimes Against the Person,Attempt Murder,1,0,2014-2019
2107,2017,D42,Crimes Against the Person,Sexual Violation,5,0,2014-2019
2108,2015,D33,Crimes Against Property,Theft,1,0,2014-2019
2109,2023,D53,Crimes Against Property,Break & Enter,1,0,After COVID
2110,2016,D12,Crimes Against Property,Theft,1,0,2014-2019
2111,2020,D43,Crimes Against Property,Break & Enter,1,0,COVID Period
2112,2015,D32,Crimes Against Property,Theft,1,0,2014-2019
2113,2017,D23,Crimes Against Property,Other,3,0,2014-2019
2114,2022,D22,Crimes Against Property,Break & Enter,2,0,COVID Period
2115,2014,D13,Crimes Against the Person,Robbery,1,0,2014-2019
2116,2022,D11,Crimes Against the Person,Robbery,1,0,COVID Period
2117,2021,D23,Crimes Against Property,Break & Enter,1,0,COVID Period
2118,2016,D12,Crimes Against Property,Other,1,0,2014-2019
2119,2022,D42,Crimes Against Property,Break & Enter,16,0,COVID Period
2120,2017,D32,Crimes Against Property,Theft,14,0,2014-2019
2121,2021,D14,Crimes Against Property,Theft,6,0,COVID Period
2123,2022,D53,Crimes Against Property,Theft,32,0,COVID Period
2124,2014,D42,Crimes Against Property,Break & Enter,1,0,2014-2019
2126,2015,D32,Crimes Against Property,Break & Enter,1,0,2014-2019
2127,2015,D33,Crimes Against the Person,Robbery,1,0,2014-2019
2130,2015,D51,Crimes Against Property,Break & Enter,5,0,2014-2019
2131,2020,D55,Crimes Against Property,Theft,5,0,COVID Period
2132,2016,D23,Crimes Against Property,Theft,4,0,2014-2019
2134,2020,D53,Crimes Against Property,Break & Enter,3,0,COVID Period
2135,2017,D55,Crimes Against Property,Break & Enter,4,0,2014-2019
2136,2017,D42,Crimes Against Property,Break & Enter,4,0,2014-2019
2137,2016,D33,Crimes Against Property,Break & Enter,1,0,2014-2019
2138,2022,D11,Crimes Against Property,Break & Enter,1,0,COVID Period
2139,2015,D55,Crimes Against Property,Break & Enter,2,0,2014-2019
2140,2014,D52,Crimes Against the Person,Robbery,7,0,2014-2019
2141,2016,D33,Crimes Against Property,Theft,2,0,2014-2019
2142,2022,D14,Crimes Against Property,Fraud,6,0,COVID Period
2143,2020,D23,Crimes Against Property,Other,3,0,COVID Period
2144,2015,D23,Crimes Against the Person,Robbery,6,0,2014-2019
2147,2021,D33,Crimes Against Property,Break & Enter,6,0,COVID Period
2149,2017,D32,Crimes Against Property,Theft,1,0,2014-2019
2150,2019,D12,Crimes Against Property,Break & Enter,2,0,2014-2019
2151,2021,D11,Crimes Against Property,Break & Enter,1,0,COVID Period
2152,2019,D23,Crimes Against Property,Break & Enter,3,0,2014-2019
2153,2020,D13,Crimes Against Property,Break & Enter,1,0,COVID Period
2154,2022,D51,Crimes Against Property,Theft,1,0,COVID Period
2155,2020,D53,Crimes Against Property,Break & Enter,6,0,COVID Period
2156,2016,D55,Crimes Against Property,Fraud,2,0,2014-2019
2157,2016,D42,Crimes Against Property,Break & Enter,2,0,2014-2019
2158,2021,D52,Crimes Against Property,Break & Enter,2,0,COVID Period
2159,2022,D51,Crimes Against Property,Theft,1,0,COVID Period
2161,2020,D22,Crimes Against Property,Theft,29,0,COVID Period
2162,2014,D52,Crimes Against the Person,Assault,1,0,2014-2019
2163,2022,D55,Crimes Against Property,Break & Enter,1,0,COVID Period
2164,2015,D52,Crimes Against the Person,Assault,2,0,2014-2019
2165,2017,D52,Crimes Against Property,Theft,7,0,2014-2019
2166,2022,D55,Crimes Against Property,Break & Enter,1,0,COVID Period
2167,2020,D31,Crimes Against Property,Break & Enter,3,0,COVID Period
2168,2023,D33,Crimes Against Property,Break & Enter,4,0,After COVID
2169,2018,D11,Crimes Against Property,Theft,2,0,2014-2019
2170,2023,D42,Crimes Against Property,Theft,53,0,After COVID
2171,2020,D41,Crimes Against Property,Theft,4,0,COVID Period
2172,2022,D43,Crimes Against Property,Break & Enter,1,0,COVID Period
2173,2021,D55,Crimes Against the Person,Assault,2,0,COVID Period
2174,2020,D55,Crimes Against Property,Break & Enter,6,0,COVID Period
2175,2017,D14,Crimes Against Property,Theft,4,0,2014-2019
2176,2018,D41,Crimes Against Property,Break & Enter,7,0,2014-2019
2177,2022,D23,Crimes Against Property,Theft,5,0,COVID Period
2178,2016,D31,Crimes Against Property,Theft,1,0,2014-2019
2179,2019,D33,Crimes Against Property,Break & Enter,1,0,2014-2019
2180,2020,D14,Crimes Against Property,Theft,1,0,COVID Period
2181,2023,D53,Crimes Against Property,Theft,1,0,After COVID
2182,2023,D43,Crimes Against Property,Break & Enter,1,0,After COVID
2183,2015,D14,Crimes Against Property,Theft,1,0,2014-2019
2184,2017,D12,Crimes Against Property,Break & Enter,2,0,2014-2019
2185,2020,D43,Crimes Against the Person,Attempt Murder,1,0,COVID Period
2186,2014,D23,Crimes Against Property,Other,3,0,2014-2019
2187,2017,D22,Crimes Against Property,Theft,1,0,2014-2019
2188,2022,D33,Crimes Against Property,Theft,2,0,COVID Period
2189,2014,D52,Crimes Against Property,Theft,1,0,2014-2019
2190,2018,D22,Crimes Against Property,Break & Enter,2,0,2014-2019
2191,2020,D33,Crimes Against Property,Theft,2,0,COVID Period
2192,2021,D55,Crimes Against Property,Break & Enter,2,0,COVID Period
2193,2017,D51,Crimes Against Property,Theft,1,0,2014-2019
2194,2022,D33,Crimes Against Property,Theft,6,0,COVID Period
2195,2017,D52,Crimes Against the Person,Sexual Violation,1,0,2014-2019
2196,2018,D53,Crimes Against Property,Theft,3,0,2014-2019
2197,2014,D32,Crimes Against Property,Theft,3,0,2014-2019
2198,2019,D53,Crimes Against Property,Theft,6,0,2014-2019
2200,2019,D22,Crimes Against Property,Break & Enter,2,0,2014-2019
2201,2023,D51,Crimes Against Property,Break & Enter,1,0,After COVID
2202,2022,D42,Crimes Against Property,Theft,4,0,COVID Period
2203,2014,D32,Crimes Against Property,Break & Enter,5,0,2014-2019
2204,2022,D12,Crimes Against Property,Theft,5,0,COVID Period
2205,2019,D32,Crimes Against Property,Break & Enter,3,0,2014-2019
2206,2020,D42,Crimes Against Property,Theft,1,0,COVID Period
2207,2016,D33,Crimes Against Property,Theft,1,0,2014-2019
2208,2021,D42,Crimes Against Property,Break & Enter,10,0,COVID Period
2209,2015,D22,Crimes Against Property,Break & Enter,4,0,2014-2019
2210,2017,D14,Crimes Against Property,Theft,10,0,2014-2019
2211,2020,D55,Crimes Against Property,Break & Enter,1,0,COVID Period
2212,2023,D11,Crimes Against Property,Fraud,10,0,After COVID
2213,2023,D31,Crimes Against Property,Theft,13,0,After COVID
2214,2022,D41,Crimes Against Property,Theft,41,0,COVID Period
2215,2014,D31,Crimes Against Property,Theft,1,0,2014-2019
2217,2016,D31,Crimes Against the Person,Robbery,2,0,2014-2019
2218,2016,D41,Crimes Against Property,Break & Enter,2,0,2014-2019
2219,2022,D42,Crimes Against Property,Break & Enter,2,0,COVID Period
2220,2015,D43,Crimes Against the Person,Robbery,3,0,2014-2019
2221,2014,D32,Crimes Against the Person,Sexual Violation,1,0,2014-2019
2222,2023,D31,Crimes Against Property,Theft,3,0,After COVID
2223,2016,D23,Crimes Against Property,Break & Enter,2,0,2014-2019
2224,2015,D52,Crimes Against Property,Theft,1,0,2014-2019
